Item_ID	Sentence	NP	RC	MatSubj	MatV	Det	HeadNoun	HeadSpecificity	Matrix Clause Type	Adjacency	Type of Antecedent	Relativizer	RClength	CorrectedRClength	Comments	Speaker_ID	Speaker_sex	Speaker_birthdate	Speaker_Age	Speaker_dialect	Speaker_education	Speaker_payment	TURNinCONV	TOPinCONV	Speaker_AB	Conversation_ID	Conversation_topic_ID	Conversation_topic	Conversation_transcription-difficulty	Conversation_topic-variability	Conversation_naturalness
88890:28	"so, there, there was one mother who, uh, *t*-1 came by right, even, before we started, who, who *t*-2 obviously was, uh, very interested in *-3 getting her, her daughter in or, or having gotten her daughter in or something"	"one mother who, uh, *t*-1 came by right, even, before we started, who, who *t*-2 obviously was, uh, very interested in *-3 getting her, her daughter in or, or having gotten her daughter in or something"	"who, uh, *t*-1 came by right, even, before we started"	there	was	one	mother	nonempty	existential	adjacent	indefinite	who	10	8		1285	" ""FEMALE"""	1939	51	" ""MIXED"""	2	" ""CASH"""	12	21	A	3052	305	CARE OF THE ELDERLY	2	1	1
146608:40	and that would be very difficult i think 0 *t*-4 0 for an adult who *t*-1 wasn't in that situation to to have *-3 to deal with *t*-2 on a daily basis.	an adult who *t*-1 wasn't in that situation	who *t*-1 wasn't in that situation	an adult who *t*-1 wasn't in that situation	have	an	adult	nonempty	lone head	adjacent	indefinite	who	7	5	"RC in sentence modifier, so lone head"	1459	" ""MALE"""	1947	43	" ""SOUTH MIDLAND"""	2	" ""CASH"""	82	117	B	3983	369	MAGAZINES	1	2	1
147380:15	and i think 0 a lot of people who *t*-1 do it now.	a lot of people who *t*-1 do it now	who *t*-1 do it now	i	think	a	people	empty	lone head	adjacent	indefinite	who	5	3		1531	" ""MALE"""	1967	23	" ""NORTHERN"""	2	" ""CASH"""	21	35	A	4008	325	COMPUTERS	1	1	1
154134:17	people who *t*-1 are journalist who *t*-2 are trained *-3 to write	journalist who *t*-2 are trained *-3 to write	who *t*-2 are trained *-3 to write	*t*-1	are	journalist	people	empty	lone head	adjacent	indefinite	who	7	7	"two RCs in this example, so added an entry for this one"	1531	" ""MALE"""	1967	23	" ""NORTHERN"""	2	" ""CASH"""	53	94	A	4113	367	ETHICS IN GOVERNMENT	3	2	3
164523:38	"i think 0 for serial murder it is warranted because if a person who *t*-1 would do something like that in cold blood,"	a person who *t*-1 would do something like that in cold blood	who *t*-1 would do something like that in cold blood	it	is	a	person	empty	lone head	adjacent	indefinite	who	10	8		1533	" ""MALE"""	1965	25	" ""NORTH MIDLAND"""	3	" ""CASH"""	49	79	A	4363	307	FOOTBALL	3	1	1
169128:128	"my, my point was that there is, for people who *t*-1 don't want *-2 to do the military service, there, it would be neat if there were an alternative that *t*-4 could instill the same sort of personal discipline and sense of purpose and, uh, sense of community that the boy scouts,"	"an alternative that *t*-4 could instill the same sort of personal discipline and sense of purpose and, uh, sense of community that the boy scouts"	"that *t*-4 could instill the same sort of personal discipline and sense of purpose and, uh, sense of community that the boy scouts"	there	were	an	people	empty	lone head	adjacent	indefinite	who	23	7	"two RCs in this example, so added an entry for this one"	1190	" ""MALE"""	1941	49	" ""NYC"""	3	" ""GIFT"""	57	99	A	4649	323	CHILD CARE	1	1	1
19659:2	"a guy who *t*-1 was there as a, uh, foot soldier."	"a guy who *t*-1 was there as a, uh, foot soldier."	"who *t*-1 was there as a, uh, foot soldier"			a	guy	empty	lone head	adjacent	indefinite	who	9	7		1055	" ""FEMALE"""	1965	25	" ""SOUTH MIDLAND"""	2	" ""CASH"""	47	77	A	2259	344	IMMIGRATION	1	1	1
30969:2	"a, uh, special effects man who somehow *t*-1 gets involved *-2 in this, um,"	"a, uh, special effects man who somehow *t*-1 gets involved *-2 in this, um,"	"who somehow *t*-1 gets involved *-2 in this, um"			a	man	empty	lone head	adjacent	indefinite	who	9	7		1072	" ""FEMALE"""	1941	49	" ""SOUTH MIDLAND"""	2	" ""CASH"""	90	128	B	2421	354	DRUG TESTING	3	1	1
75432:14	"well, what about an innocent person who *t*-1 happens *-2 to have been found *-3 guilty?"	an innocent person who *t*-1 happens *-2 to have been found *-3 guilty	who *t*-1 happens *-2 to have been found *-3 guilty			an	person	empty	lone head	adjacent	indefinite	who	10	8		1105	" ""FEMALE"""	1944	46	" ""NYC"""	3	" ""CASH"""	1	1	A	2840	353	PUBLIC EDUCATION	1	1	1
76627:8	"um, a gal who *t*-1 works, uh, with t i on this project."	"a gal who *t*-1 works, uh, with t i on this project"	"who *t*-1 works, uh, with t i on this project"			a	gal	nonempty	lone head	adjacent	indefinite	who	10	8		1105	" ""FEMALE"""	1944	46	" ""NYC"""	3	" ""CASH"""	40	72	A	2860	358	FAMILY LIFE	2	1	1
110433:31	"and yet, i know of, you know, one teacher who *t*-1 was an alcoholic in school as well as, you know, i presume out,"	"one teacher who *t*-1 was an alcoholic in school as well as, you know, i presume out"	"who *t*-1 was an alcoholic in school as well as, you know, i presume out"	i	know	one	teacher	nonempty	other	adjacent	indefinite	who	15	13		1406	" ""MALE"""	1954	36	" ""NORTH MIDLAND"""	3	" ""CASH"""	38	83	A	3252	351	PETS	1	1	1
113950:31	it *exp*-3's just very difficult * to get a woman who *t*-1 doesn't have a lot of assets or whatever out of china even temporarily *-2 to visit here.	a woman who *t*-1 doesn't have a lot of assets or whatever	who *t*-1 doesn't have a lot of assets or whatever	it *exp*-3	get	a	woman	empty	other	adjacent	indefinite	who	11	9		1419	" ""FEMALE"""	1949	41	" ""NORTH MIDLAND"""	2	" ""CASH"""	112	154	B	3296	325	COMPUTERS	2	5	2
162594:17	"in fact, i know a guy who *t*-1 works at andover who *t*-2 used * to work, who i used *-4 to work with *t*-5 out here"	"a guy who *t*-1 works at andover who *t*-2 used * to work, who i used *-4 to work with *t*-5 out here"	who *t*-1 works at andover	i	know	a	guy	empty	other	adjacent	indefinite	who	5	3		1610	" ""MALE"""	1943	47	" ""NORTHERN"""	2	" ""CASH"""	41	51	A	4341	322	CAPITAL PUNISHMENT	2	2	2
162854:69	"and, uh, so he served out his, his sentence until it was discovered by a fellow who *t*-1 was making a documentary called * the thin blue line that this guy had basically gotten railroaded *-2 through the judicial system."	a fellow who *t*-1 was making a documentary called * the thin blue line	who *t*-1 was making a documentary called * the thin blue line	it	was	a	fellow	empty	other	adjacent	indefinite	who	12	10		1390	" ""MALE"""	1942	48	" ""WESTERN"""	3	" ""CASH"""	70	102	B	4342	349	NEWS MEDIA	3	3	2
166023:5	"so a lot of the people who *t*-1 live up front don't bother *-2 to recycle because, you know, it *exp*-3's too far * to carry the stuff to the other bins."	a lot of the people who *t*-1 live up front	who *t*-1 live up front	a lot of the people who *t*-1 live up front	do	a	people	empty	other	adjacent	indefinite	who	5	3		1569	" ""MALE"""	1962	28	" ""NORTHERN"""	3	" ""CASH"""	4	12	A	4382	302	AIR POLLUTION	2	1	1
16881:23	"and she has since taken off with another lawyer who *t*-1 had been, uh, getting cocaine from his client and then selling it,"	"another lawyer who *t*-1 had been, uh, getting cocaine from his client and then selling it"	"who *t*-1 had been, uh, getting cocaine from his client and then selling it"	she	has	another	lawyer	nonempty	other	adjacent	indefinite	who	14	12		1152	" ""FEMALE"""	1947	43	" ""SOUTH MIDLAND"""	2	" ""GIFT"""	61	94	A	2226	311	BOOKS AND LITERATURE	2	2	1
169429:58	"i, i, i like *-1 to refer to this as sort of consumer report phenomenon. which *t*-2 is 0 everybody that i know *t*-3 reads consumer reports so the people who *t*-4 do feel that consumer reports does a wholly inadequate job in their area of particular interest. but, assume that they do a reasonable job in other areas. uh, without *-6 thinking that there were people in, who *t*-5 think 0 each other areas, area of, of specialty"	"sort of consumer report phenomenon. which *t*-2 is 0 everybody that i know *t*-3 reads consumer reports so the people who *t*-4 do feel that consumer reports does a wholly inadequate job in their area of particular interest. but, assume that they do a reasonable job in other areas. uh, without *-6 thinking that there were people in, who *t*-5 think 0 each other areas, area of, of specialty"	"which *t*-2 is 0 everybody that i know *t*-3 reads consumer reports so the people who *t*-4 do feel that consumer reports does a wholly inadequate job in their area of particular interest. but, assume that they do a reasonable job in other areas. uh, without *-6 thinking that there were people in, who *t*-5 think 0 each other areas, area of, of specialty"	*-1	refer	sort of	people	empty	other	adjacent	indefinite	who	64	25	"three RCs in this example; the one the parser found was non-restrictive, but added entries for the other two"	1190	" ""MALE"""	1941	49	" ""NYC"""	3	" ""GIFT"""	43	77	A	4679	341	TRIAL BY JURY	1	1	1
173295:24	"i, i know a contractor who *t*-1 just got one of those."	a contractor who *t*-1 just got one of those	who *t*-1 just got one of those	i	know	a	contractor	nonempty	other	adjacent	indefinite	who	7	5		1042	" ""FEMALE"""	1938	52	" ""NEW ENGLAND"""	1	" ""CASH"""	19	29	A	4830	341	TRIAL BY JURY	3	1	1
18748:84	"and that, i know 0 that, uh, brings an eighty eighty-eight machine to its knees because, i had taken it over from a friend who *t*-1 was working on it"	a friend who *t*-1 was working on it	who *t*-1 was working on it	i	had	a	friend	nonempty	other	adjacent	indefinite	who	6	4		1078	" ""MALE"""	1964	26	" ""MIXED"""	9	" ""GIFT"""	35	52	A	2252	338	SOVIET UNION	4	2	3
29203:45	"i used * to, i used *-1 to date a girl who *t*-2 taught english at ninth grade level."	a girl who *t*-2 taught english at ninth grade level	who *t*-2 taught english at ninth grade level	*-1	date	a	girl	empty	other	adjacent	indefinite	who	8	6		1093	" ""FEMALE"""	1960	30	" ""NORTH MIDLAND"""	2	" ""GIFT"""	69	138	A	2397	364	HOBBIES AND CRAFTS	2	1	1
30790:19	"it was about, uh, a, french foreign legion fellow who *t*-1 deserts *-2 to go *-3 help his brother's wife who *t*-4 got, who *t*-5 became a widow because he was selling drugs,"	"a, french foreign legion fellow who *t*-1 deserts *-2 to go *-3 help his brother's wife who *t*-4 got, who *t*-5 became a widow because he was selling drugs"	"who *t*-1 deserts *-2 to go *-3 help his brother's wife who *t*-4 got, who *t*-5 became a widow because he was selling drugs"	it	was	a	fellow	empty	other	adjacent	indefinite	who	25	23		1072	" ""FEMALE"""	1941	49	" ""SOUTH MIDLAND"""	2	" ""CASH"""	18	21	B	2421	354	DRUG TESTING	3	1	1
31178:27	"and i wonder, how do they handle a child who *t*-1 is obviously very ready and another child who *t*-2 doesn't even speak english, let alone know her colors *t*-3."	a child who *t*-1 is obviously very ready	who *t*-1 is obviously very ready	i	handle	a	child	nonempty	other	adjacent	indefinite	who	6	4		1214	" ""FEMALE"""	1960	30	" ""NEW ENGLAND"""	2	" ""CASH"""	43	77	A	2423	364	HOBBIES AND CRAFTS	2	2	1
31178:54	"and i wonder, how do they handle a child who *t*-1 is obviously very ready and another child who *t*-2 doesn't even speak english, let alone know her colors *t*-3."	"another child who *t*-2 doesn't even speak english, let alone know her colors"	"who *t*-2 doesn't even speak english, let alone know her colors"	i	handle	another	child	nonempty	other	adjacent	indefinite	who	12	9		1214	" ""FEMALE"""	1960	30	" ""NEW ENGLAND"""	2	" ""CASH"""	43	77	A	2423	364	HOBBIES AND CRAFTS	2	2	1
48312:72	"uh, my father had, had guns when i was in high school *t*-1 because he got them from a friend who *t*-2 lived in massachusetts."	a friend who *t*-2 lived in massachusetts	who *t*-2 lived in massachusetts	he	got	a	friend	nonempty	other	adjacent	indefinite	who	5	3		1025	" ""MALE"""	1953	37	" ""SOUTH MIDLAND"""	2	" ""GIFT"""	50	103	B	2546	322	CAPITAL PUNISHMENT	3	1	2
49591:50	"i, uh, i was thinking about *-1 buying a prelude from a friend who *t*-2 was moving to new york or something"	a friend who *t*-2 was moving to new york or something	who *t*-2 was moving to new york or something	i	buying	a	friend	nonempty	other	adjacent	indefinite	who	9	7		1141	" ""MALE"""	1962	28	" ""MIXED"""	3	" ""CASH"""	57	86	A	2554	315	MIDDLE EAST	4	3	2
73034:18	"it takes that mixture of a very mature college student, who *t*-2 wants *-1 to do something and yet is willing *-1 to give the time, and the interest to the children."	"a very mature college student, who *t*-2 wants *-1 to do something and yet is willing *-1 to give the time, and the interest to the children"	"who *t*-2 wants *-1 to do something and yet is willing *-1 to give the time, and the interest to the children"	it	takes	a	student	nonempty	other	adjacent	indefinite	who	22	20		1171	" ""MALE"""	1956	34	" ""SOUTH MIDLAND"""	2	" ""GIFT"""	129	225	A	2819	334	SOCIAL CHANGE	3	3	1
76283:48	"i personally i will, i would take a person who *t*-1's motivated and a little, uh, less intelligent than the person who, uh, *t*-3 is one of these very intelligent people who *t*-2 just kind of, isn't motivated * to do anything."	"a person who *t*-1's motivated and a little, uh, less intelligent than the person who, uh, *t*-3 is one of these very intelligent people who *t*-2 just kind of, isn't motivated * to do anything"	"who *t*-1's motivated and a little, uh, less intelligent"	i	take	a	person	empty	other	adjacent	indefinite	who	10	26	"three RCs, only two of which the parser found"	1230	" ""FEMALE"""	1961	29	" ""MIXED"""	2	" ""GIFT"""	18	30	B	2858	358	FAMILY LIFE	2	1	3
76283:48	"i personally i will, i would take a person who *t*-1's motivated and a little, uh, less intelligent than the person who, uh, *t*-3 is one of these very intelligent people who *t*-2 just kind of, isn't motivated * to do anything."	"a person who *t*-1's motivated and a little, uh, less intelligent than the person who, uh, *t*-3 is one of these very intelligent people who *t*-2 just kind of, isn't motivated * to do anything"	"who *t*-1's motivated and a little, uh, less intelligent"	i	take	a	person	empty	other	adjacent	indefinite	who	10	20	"three RCs, only two of which the parser found"	1230	" ""FEMALE"""	1961	29	" ""MIXED"""	2	" ""GIFT"""	18	30	B	2858	358	FAMILY LIFE	2	1	3
83581:33	"i, i just bought it from a friend who *t*-1 was going *-2 to, who *t*-3 just charged me what the dealer was going *-4 to give, give him *t*-5 for it for a trade-in,"	"a friend who *t*-1 was going *-2 to, who *t*-3 just charged me what the dealer was going *-4 to give, give him *t*-5 for it for a trade-in"	"who *t*-1 was going *-2 to, who *t*-3 just charged me what the dealer was going *-4 to give, give him *t*-5 for it for a trade-in"	i	bought	a	friend	nonempty	other	adjacent	indefinite	who	27	25		1015	" ""FEMALE"""	1967	23	" ""NEW ENGLAND"""	2	" ""9"""	65	127	B	2970	312	CRIME	5	2	1
89371:77	"it was built *-1 by the architect *ich*-3 *ich*-6 for himself, who *t*-2 never moved into it. who *t*-4 sold it to a couple who *t*-5 had no idea that homes ever needed upkeep."	a couple who *t*-5 had no idea that homes ever needed upkeep	who *t*-5 had no idea that homes ever needed upkeep	*t*-4	sold	a	couple	nonempty	other	adjacent	indefinite	who	10	8		1278	" ""MALE"""	1956	34	" ""SOUTHERN"""	0	" ""GIFT"""	90	176	B	3056	311	BOOKS AND LITERATURE	2	1	1
94587:123	"uh, when my children were growing up *t*-1, i actually had them, up and until they were in the preschool situation, i had them in a, in a home with a lady who *t*-2 kept two or three kids,"	a lady who *t*-2 kept two or three kids	who *t*-2 kept two or three kids	i	were	a	lady	empty	other	adjacent	indefinite	who	7	5		1285	" ""FEMALE"""	1939	51	" ""MIXED"""	2	" ""CASH"""	40	55	A	3088	354	DRUG TESTING	1	1	1
94659:64	"and i was sitting out in their little playground while my granddaughter was playing on the things, and was visiting with another mother who *t*-1 was there with her children,"	another mother who *t*-1 was there with her children	who *t*-1 was there with her children	my granddaughter	was	another	mother	nonempty	other	adjacent	indefinite	who	7	5		1002	" ""FEMALE"""	1963	27	" ""SOUTHERN"""	2	" ""GIFT"""	73	93	B	3088	354	DRUG TESTING	1	1	1
95353:14	"but i work with one girl who *t*-1 was tested *-2,"	one girl who *t*-1 was tested *-2	who *t*-1 was tested *-2	i	work	one	girl	empty	other	adjacent	indefinite	who	5	2		1278	" ""MALE"""	1956	34	" ""SOUTHERN"""	0	" ""GIFT"""	58	117	B	3093	310	VACATION SPOTS	1	1	1
1772:31:00	"and yet, i, i have a much younger sister who *t*-1 listens to a lot of rap music"	a much younger sister who *t*-1 listens to a lot of rap music	who *t*-1 listens to a lot of rap music	i	have	a	sister	nonempty	possessive	adjacent	indefinite	who	9	7		1176	" ""FEMALE"""	1959	31	" ""MIXED"""	2	" ""CASH"""	37	64	A	2020	308	MUSIC	3	1	1
2606:09:00	i had a friend who *t*-1 worked there for a year or so	a friend who *t*-1 worked there for a year or so	who *t*-1 worked there for a year or so	i	had	a	friend	nonempty	possessive	adjacent	indefinite	who	9	7		1096	" ""FEMALE"""	1963	27	" ""SOUTH MIDLAND"""	2	" ""GIFT"""	49	121	A	2027	303	CLOTHING AND DRESS	1	1	1
3115:09:00	"i have a, uh, uh, friend who *t*-1 is a planner. uh, a city planner."	"a, uh, uh, friend who *t*-1 is a planner. uh, a city planner"	"who *t*-1 is a planner. uh, a city planner"	i	have	a	friend	nonempty	possessive	adjacent	indefinite	who	9	7		1101	" ""MALE"""	1939	51	" ""SOUTH MIDLAND"""	3	" ""GIFT"""	134	197	B	2028	313	WEATHER CLIMATE	2	4	2
4103:09:00	i have a friend who *t*-1 works for t i	a friend who *t*-1 works for t i	who *t*-1 works for t i	i	have	a	friend	nonempty	possessive	adjacent	indefinite	who	6	3		1152	" ""FEMALE"""	1947	43	" ""SOUTH MIDLAND"""	2	" ""GIFT"""	82	120	A	2039	339	TV PROGRAMS	4	3	3
